id,track,driver,shipment_start_timestamp,shipment_end_timestamp,start_location,end_location,shipment_distance,consumed_fuel
924,6994,8669,2022-07-02 04:23:50.799352,2022-07-03 09:35:18.246441,Moscow,Vienna,2005.6743,400.39
818,2495,9256,2022-07-12 14:37:30.993476,2022-07-13 17:22:20.730609,Moscow,Vienna,2005.6743,405.35
200,4350,6134,2022-07-28 16:27:11.456662,2022-07-29 19:12:20.108357,Moscow,Vienna,2005.6743,392.86
925,1155,1548,2022-07-22 00:20:43.671111,2022-07-22 11:56:50.367759,Moscow,Kyiv,906.9428,180.18
9663,5843,8520,2022-07-15 15:20:20.456898,2022-07-16 04:05:00.01246,Stockholm,Hamburg,974.03534,203.87
9628,4132,2459,2022-07-29 09:02:03.580282,2022-07-29 21:22:52.058661,Stockholm,Hamburg,974.03534,194.83
9391,6416,6313,2022-07-07 23:44:35.469431,2022-07-08 13:57:14.674206,Stockholm,Hamburg,974.03534,208.35
9341,8905,5056,2022-07-06 13:44:25.319725,2022-07-07 03:27:45.998358,Stockholm,Hamburg,974.03534,203.44
9239,8993,8913,2022-07-13 12:08:29.983895,2022-07-14 01:03:19.396575,Stockholm,Hamburg,974.03534,195.86
8962,2882,5537,2022-07-12 03:31:35.225111,2022-07-12 17:46:44.635147,Stockholm,Hamburg,974.03534,213.06
8825,6754,3998,2022-07-24 21:35:46.124994,2022-07-25 11:25:49.757612,Stockholm,Hamburg,974.03534,195.09
8300,4237,3345,2022-07-20 17:20:26.022133,2022-07-21 06:12:11.673855,Stockholm,Hamburg,974.03534,211.89
8134,6822,5919,2022-07-14 03:45:30.803339,2022-07-14 17:10:59.395668,Stockholm,Hamburg,974.03534,202.11
7489,6431,7702,2022-07-02 13:47:25.519198,2022-07-03 02:44:52.088388,Stockholm,Hamburg,974.03534,204.74
7066,3956,8015,2022-07-12 03:33:33.1033,2022-07-12 16:19:43.208424,Stockholm,Hamburg,974.03534,206.34
6434,1502,7212,2022-07-15 22:42:00.198654,2022-07-16 12:28:37.686447,Stockholm,Hamburg,974.03534,204.92
5942,4472,3498,2022-07-27 07:37:02.195032,2022-07-27 21:30:44.032424,Stockholm,Hamburg,974.03534,195.84
5769,7264,6259,2022-07-19 09:04:36.090172,2022-07-19 23:40:56.539403,Stockholm,Hamburg,974.03534,200.44
5332,1143,9392,2022-07-24 08:24:32.58341,2022-07-24 20:51:08.95388,Stockholm,Hamburg,974.03534,212.44
5301,2194,9806,2022-07-16 08:26:25.604931,2022-07-16 22:19:07.566121,Stockholm,Hamburg,974.03534,208.76
5280,3760,6100,2022-07-12 18:11:44.672773,2022-07-13 06:27:39.666102,Stockholm,Hamburg,974.03534,205.36
5207,9287,7772,2022-07-16 03:44:30.947158,2022-07-16 17:34:51.047676,Stockholm,Hamburg,974.03534,193.98
5071,5655,2711,2022-07-01 17:33:21.410549,2022-07-02 07:48:30.029923,Stockholm,Hamburg,974.03534,203.15
4361,9865,8493,2022-07-18 04:40:33.463068,2022-07-18 17:15:51.743793,Stockholm,Hamburg,974.03534,192.74
3843,3200,7324,2022-07-13 20:44:57.553002,2022-07-14 09:07:00.110289,Stockholm,Hamburg,974.03534,206.4
2738,4101,5499,2022-07-21 15:34:47.303772,2022-07-22 03:52:25.962355,Stockholm,Hamburg,974.03534,206.9
2372,9451,1807,2022-07-10 01:30:50.143135,2022-07-10 15:01:09.113665,Stockholm,Hamburg,974.03534,204.49
2175,3284,3370,2022-07-14 05:03:20.832103,2022-07-14 17:22:03.193531,Stockholm,Hamburg,974.03534,203.91
2173,2797,7355,2022-07-20 18:28:07.926069,2022-07-21 07:54:42.637482,Stockholm,Hamburg,974.03534,201.14
2113,7432,9653,2022-07-27 15:01:08.20401,2022-07-28 05:03:10.706056,Stockholm,Hamburg,974.03534,204.03
1903,7538,5465,2022-07-26 19:31:41.484682,2022-07-27 08:34:25.053753,Stockholm,Hamburg,974.03534,204.85
1761,7982,2350,2022-07-04 04:57:26.839311,2022-07-04 17:13:01.984536,Stockholm,Hamburg,974.03534,211.96
1662,8839,6287,2022-07-05 02:58:31.398997,2022-07-05 16:25:27.737045,Stockholm,Hamburg,974.03534,194.97
1641,2861,1388,2022-07-02 13:48:19.271635,2022-07-03 02:53:58.964798,Stockholm,Hamburg,974.03534,195.07
982,1774,7201,2022-07-28 23:35:52.176035,2022-07-29 12:08:43.801617,Stockholm,Hamburg,974.03534,198.53
792,4460,9808,2022-07-02 06:01:13.572274,2022-07-02 19:10:12.50305,Stockholm,Hamburg,974.03534,208.79
636,4927,6984,2022-07-27 08:29:31.178255,2022-07-27 22:53:19.966353,Stockholm,Hamburg,974.03534,196.98
9080,7652,5367,2022-07-19 06:25:35.408103,2022-07-20 04:16:04.529343,Stockholm,Budapest,1582.2693,315.59
8985,9695,5025,2022-07-18 09:35:01.027838,2022-07-19 09:06:33.614508,Stockholm,Budapest,1582.2693,319.24
8827,3360,5335,2022-07-08 22:14:39.064859,2022-07-09 19:47:55.074175,Stockholm,Budapest,1582.2693,323.43
8661,6891,6997,2022-07-30 05:58:11.517083,2022-07-31 04:10:44.773995,Stockholm,Budapest,1582.2693,315.92
8514,5761,8572,2022-07-29 16:02:17.070235,2022-07-30 12:27:49.655274,Stockholm,Budapest,1582.2693,335.99
8430,4251,1999,2022-07-12 16:51:14.130497,2022-07-13 15:30:03.036968,Stockholm,Budapest,1582.2693,320.93
8239,3756,4486,2022-07-26 17:26:43.091946,2022-07-27 14:08:06.641557,Stockholm,Budapest,1582.2693,331.67
8114,4526,1687,2022-07-08 12:40:17.345535,2022-07-09 12:26:01.516406,Stockholm,Budapest,1582.2693,338.01
7184,7559,9434,2022-07-20 07:26:28.240264,2022-07-21 04:24:56.38985,Stockholm,Budapest,1582.2693,340.62
7183,6492,1402,2022-07-30 17:47:16.430224,2022-07-31 13:36:14.140177,Stockholm,Budapest,1582.2693,333
7116,5197,2918,2022-07-15 09:12:04.589678,2022-07-16 06:35:02.387042,Stockholm,Budapest,1582.2693,318.62
7088,4398,1965,2022-07-05 12:43:23.540525,2022-07-06 12:03:04.848883,Stockholm,Budapest,1582.2693,331.19
6839,1885,9951,2022-07-16 17:18:29.866354,2022-07-17 16:02:44.836415,Stockholm,Budapest,1582.2693,342.13
6661,2689,8349,2022-07-26 23:32:28.172186,2022-07-27 20:31:45.16756,Stockholm,Budapest,1582.2693,316.43
5949,3454,8493,2022-07-16 00:20:29.655161,2022-07-16 23:20:43.842281,Stockholm,Budapest,1582.2693,341.88
5558,2290,4588,2022-07-03 11:54:02.3106,2022-07-04 09:02:02.462407,Stockholm,Budapest,1582.2693,334.16
5080,1388,5273,2022-07-09 11:51:24.106088,2022-07-10 09:41:26.202889,Stockholm,Budapest,1582.2693,327.3
4563,9562,9226,2022-07-13 09:56:12.177448,2022-07-14 09:34:55.743038,Stockholm,Budapest,1582.2693,331.68
4471,1323,3452,2022-07-28 21:57:13.999662,2022-07-29 18:02:45.62612,Stockholm,Budapest,1582.2693,342.88
4470,8457,2700,2022-07-30 22:05:49.002743,2022-07-31 19:14:29.508447,Stockholm,Budapest,1582.2693,322.37
3772,9343,8520,2022-07-05 00:01:45.722352,2022-07-05 22:39:16.544926,Stockholm,Budapest,1582.2693,334.33
2409,8327,4167,2022-07-07 17:02:31.52123,2022-07-08 14:12:51.238962,Stockholm,Budapest,1582.2693,341.12
2310,5593,5482,2022-07-05 12:06:32.306152,2022-07-06 09:30:21.894458,Stockholm,Budapest,1582.2693,314.93
2305,9035,4212,2022-07-01 05:13:08.197809,2022-07-02 03:06:21.758959,Stockholm,Budapest,1582.2693,329.35
2114,4976,4210,2022-07-04 19:22:14.60198,2022-07-05 17:56:10.585548,Stockholm,Budapest,1582.2693,331.61
2011,3087,4028,2022-07-25 21:29:51.072725,2022-07-26 19:09:51.009521,Stockholm,Budapest,1582.2693,337.54
1787,5543,4422,2022-07-15 12:31:38.092854,2022-07-16 09:03:01.843483,Stockholm,Budapest,1582.2693,337.15
1756,9696,8447,2022-07-04 03:54:47.851102,2022-07-05 02:22:13.205728,Stockholm,Budapest,1582.2693,314.59
1179,8285,9764,2022-07-16 01:34:47.613063,2022-07-16 23:39:54.229859,Stockholm,Budapest,1582.2693,321.46
599,7626,9298,2022-07-12 17:43:36.358668,2022-07-13 17:19:54.397852,Stockholm,Budapest,1582.2693,332.22
206,7480,6386,2022-07-18 21:38:57.6651,2022-07-19 20:18:48.854357,Budapest,Barcelona,1799.821,291.9
9939,9574,4910,2022-07-21 13:07:08.786141,2022-07-22 05:55:12.963824,Budapest,Istanbul,1282.3345,223.31
9768,3775,3229,2022-07-25 10:22:28.075286,2022-07-26 04:53:54.810159,Budapest,Istanbul,1282.3345,225.14
9667,6385,3584,2022-07-08 15:47:09.996686,2022-07-09 09:29:50.699539,Budapest,Istanbul,1282.3345,219.23
9570,7776,9171,2022-07-27 02:44:57.120469,2022-07-27 19:04:10.3832,Budapest,Istanbul,1282.3345,224.85
9496,5949,7764,2022-07-29 10:02:44.657164,2022-07-30 05:17:48.661917,Budapest,Istanbul,1282.3345,221.1
318,2066,6357,2022-07-26 23:21:11.100531,2022-07-27 19:30:58.875998,Stockholm,Budapest,1582.2693,341.63
255,7320,5481,2022-07-14 23:28:09.971183,2022-07-15 19:53:33.753248,Stockholm,Budapest,1582.2693,332.42
183,6703,3460,2022-07-01 02:05:37.056554,2022-07-01 22:35:22.575597,Stockholm,Budapest,1582.2693,321.43
125,3903,4454,2022-07-01 12:50:49.640573,2022-07-02 12:30:14.695394,Stockholm,Budapest,1582.2693,343.72
9673,9951,7312,2022-07-25 15:09:01.015024,2022-07-26 22:42:07.064655,Stockholm,Rome,2374.502,491.88
9204,5225,8635,2022-07-15 19:49:33.982198,2022-07-17 02:45:48.872391,Stockholm,Rome,2374.502,491.84
9118,6270,2739,2022-07-17 10:30:38.810364,2022-07-18 21:25:03.620787,Stockholm,Rome,2374.502,471.86
8919,4506,4957,2022-07-29 16:47:50.185708,2022-07-31 02:11:11.319712,Stockholm,Rome,2374.502,487.84
8675,6466,8022,2022-07-12 13:10:39.966808,2022-07-13 19:23:12.731371,Stockholm,Rome,2374.502,519.57
8503,9194,5430,2022-07-12 00:04:15.362967,2022-07-13 06:06:03.448443,Stockholm,Rome,2374.502,510.68
8049,7735,3480,2022-07-25 00:16:41.946189,2022-07-26 07:45:17.443227,Stockholm,Rome,2374.502,507.14
7606,6537,4675,2022-07-30 04:39:26.343449,2022-07-31 15:45:11.532722,Stockholm,Rome,2374.502,519.17
7383,2943,9725,2022-07-28 03:14:06.35293,2022-07-29 11:26:17.91175,Stockholm,Rome,2374.502,515.16
6744,1711,4132,2022-07-07 18:12:44.327013,2022-07-09 02:05:02.27785,Stockholm,Rome,2374.502,486.83
6643,9307,9463,2022-07-28 20:08:25.024165,2022-07-30 05:25:48.162737,Stockholm,Rome,2374.502,494.44
6183,9399,2421,2022-07-03 04:31:49.173698,2022-07-04 10:56:30.68585,Stockholm,Rome,2374.502,478.92
5721,9920,2961,2022-07-21 04:14:23.15426,2022-07-22 11:26:34.521459,Stockholm,Rome,2374.502,502.66
5554,7677,3913,2022-07-08 18:14:17.352431,2022-07-10 05:01:14.017134,Stockholm,Rome,2374.502,514.64
5022,6011,7907,2022-07-20 07:32:01.745659,2022-07-21 18:52:33.320485,Stockholm,Rome,2374.502,491.08
4751,2102,9962,2022-07-17 16:57:16.890044,2022-07-19 00:38:51.609709,Stockholm,Rome,2374.502,509.82
4451,6001,7330,2022-07-08 04:11:24.195238,2022-07-09 10:25:47.163469,Stockholm,Rome,2374.502,481.16
4260,8484,7174,2022-07-20 16:09:12.355414,2022-07-21 22:11:17.289305,Stockholm,Rome,2374.502,520.63
3953,8161,6477,2022-07-11 03:55:51.745884,2022-07-12 11:32:52.128057,Stockholm,Rome,2374.502,486.99
3842,1122,1054,2022-07-21 09:37:31.572692,2022-07-22 17:15:57.349692,Stockholm,Rome,2374.502,489.2
3566,7251,8463,2022-07-03 10:57:35.774139,2022-07-04 18:08:44.205607,Stockholm,Rome,2374.502,500.71
3370,3984,1238,2022-07-28 18:18:45.56538,2022-07-30 01:43:31.17424,Stockholm,Rome,2374.502,481.12
3337,6554,9713,2022-07-19 07:48:38.797251,2022-07-20 15:09:05.798844,Stockholm,Rome,2374.502,494.59
3251,7500,8375,2022-07-19 01:50:55.062085,2022-07-20 09:19:48.989449,Stockholm,Rome,2374.502,520.04
2407,8314,7882,2022-07-25 19:50:47.638547,2022-07-27 06:21:01.089118,Stockholm,Rome,2374.502,477.74
2220,8616,7064,2022-07-02 15:12:03.874456,2022-07-04 01:57:01.481909,Stockholm,Rome,2374.502,515.56
2102,3272,6136,2022-07-02 19:21:07.348634,2022-07-04 02:09:30.072254,Stockholm,Rome,2374.502,469.72
1907,6475,5388,2022-07-21 11:46:17.043477,2022-07-22 21:13:06.235545,Stockholm,Rome,2374.502,493.48
1815,9755,2775,2022-07-12 20:46:21.777513,2022-07-14 04:22:54.785477,Stockholm,Rome,2374.502,510.64
1511,6602,4874,2022-07-18 11:15:20.190251,2022-07-19 19:31:49.861835,Stockholm,Rome,2374.502,510.19
1257,6876,2378,2022-07-23 18:09:39.245617,2022-07-25 00:18:10.860584,Stockholm,Rome,2374.502,520.19
1050,6347,3103,2022-07-15 14:27:27.738063,2022-07-17 00:03:50.956512,Stockholm,Rome,2374.502,511.28
832,3338,5277,2022-07-30 17:40:47.762184,2022-08-01 04:39:52.513244,Stockholm,Rome,2374.502,498.86
695,8876,1790,2022-07-16 18:35:01.128698,2022-07-18 06:29:26.347407,Stockholm,Rome,2374.502,513.99
406,7471,3685,2022-07-26 00:30:38.268821,2022-07-27 08:01:23.894384,Stockholm,Rome,2374.502,494.45
178,9940,2047,2022-07-27 11:49:58.457406,2022-07-28 20:52:33.500431,Stockholm,Rome,2374.502,481.69
77,6195,9447,2022-07-04 16:30:47.936568,2022-07-06 00:15:23.079024,Stockholm,Rome,2374.502,518.7
9830,6371,2315,2022-07-05 03:25:52.153332,2022-07-06 01:37:39.752587,Stockholm,Kyiv,1518.4459,329.88
9155,5626,5524,2022-07-20 12:59:31.005766,2022-07-21 10:08:31.293943,Stockholm,Kyiv,1518.4459,322.58
8979,6236,7459,2022-07-17 10:23:43.729574,2022-07-18 07:11:20.875835,Stockholm,Kyiv,1518.4459,323.94
8644,8357,8639,2022-07-23 22:52:03.673317,2022-07-24 19:16:52.637289,Stockholm,Kyiv,1518.4459,308.57
7990,3318,2801,2022-07-21 10:45:23.382779,2022-07-22 06:14:31.225822,Stockholm,Kyiv,1518.4459,305.85
7777,2920,7064,2022-07-10 03:30:04.738434,2022-07-11 00:35:37.591631,Stockholm,Kyiv,1518.4459,301.85
7742,2609,6097,2022-07-22 23:13:45.550267,2022-07-23 20:55:01.912824,Stockholm,Kyiv,1518.4459,307.64
7154,5352,7326,2022-07-02 14:53:32.005342,2022-07-03 12:13:50.638312,Stockholm,Kyiv,1518.4459,303.38
6754,8111,7726,2022-07-28 17:31:16.662744,2022-07-29 13:35:23.925314,Stockholm,Kyiv,1518.4459,309.06
6491,2875,3635,2022-07-08 01:12:37.04342,2022-07-08 21:19:04.264563,Stockholm,Kyiv,1518.4459,300.57
6418,5764,9848,2022-07-04 08:34:49.857771,2022-07-05 06:32:48.084753,Stockholm,Kyiv,1518.4459,313.46
5861,9919,1686,2022-07-10 19:05:15.760182,2022-07-11 17:24:14.082176,Stockholm,Kyiv,1518.4459,308.68
5584,3046,2744,2022-07-27 03:13:28.173208,2022-07-28 01:15:44.269188,Stockholm,Kyiv,1518.4459,323.02
5380,4184,1995,2022-07-01 23:58:25.566462,2022-07-02 19:28:23.453733,Stockholm,Kyiv,1518.4459,300.68
5184,6543,2172,2022-07-19 07:03:17.346629,2022-07-20 03:11:18.956221,Stockholm,Kyiv,1518.4459,332.94
4557,6829,9814,2022-07-22 02:26:52.82998,2022-07-22 22:46:05.276173,Stockholm,Kyiv,1518.4459,315.94
4368,6443,4031,2022-07-11 03:03:56.263731,2022-07-12 00:25:45.053066,Stockholm,Kyiv,1518.4459,316.58
4230,5035,7113,2022-07-05 04:43:09.049688,2022-07-06 03:10:13.769846,Stockholm,Kyiv,1518.4459,313.03
4057,2834,3788,2022-07-04 14:11:45.351875,2022-07-05 12:07:53.426353,Stockholm,Kyiv,1518.4459,309.72
3904,8424,9036,2022-07-18 23:31:28.069592,2022-07-19 21:26:01.750672,Stockholm,Kyiv,1518.4459,331.68
2853,8369,4007,2022-07-02 21:33:50.582983,2022-07-03 17:12:59.203087,Stockholm,Kyiv,1518.4459,305.03
2536,4272,9430,2022-07-17 12:26:53.718337,2022-07-18 08:24:00.647154,Stockholm,Kyiv,1518.4459,318.81
2181,7602,9261,2022-07-09 11:59:35.826229,2022-07-10 10:04:02.588856,Stockholm,Kyiv,1518.4459,328.12
2079,8618,4503,2022-07-21 10:19:14.342219,2022-07-22 05:52:00.530814,Stockholm,Kyiv,1518.4459,314.3
1858,2202,2873,2022-07-14 07:57:14.435754,2022-07-15 05:54:15.693751,Stockholm,Kyiv,1518.4459,320.79
1692,1197,3965,2022-07-29 13:43:27.109648,2022-07-30 09:18:20.269835,Stockholm,Kyiv,1518.4459,316.88
1593,4940,2418,2022-07-26 02:41:44.792235,2022-07-27 01:14:34.198444,Stockholm,Kyiv,1518.4459,314.34
702,3390,7760,2022-07-16 01:56:33.24174,2022-07-16 21:13:48.234126,Stockholm,Kyiv,1518.4459,316.37
653,6751,1043,2022-07-07 16:53:39.576281,2022-07-08 15:11:21.090934,Stockholm,Kyiv,1518.4459,328.27
581,8423,8096,2022-07-07 17:04:41.694797,2022-07-08 13:26:15.413901,Stockholm,Kyiv,1518.4459,305.41
144,7619,1707,2022-07-14 02:54:49.063723,2022-07-14 23:26:47.976351,Stockholm,Kyiv,1518.4459,328.71
9721,1697,6878,2022-07-03 10:10:25.357818,2022-07-04 21:07:52.185323,Stockholm,Barcelona,2737.4626,589.39
9369,5502,9265,2022-07-19 18:54:51.998975,2022-07-21 06:04:56.746416,Stockholm,Barcelona,2737.4626,542.26
9220,4802,8550,2022-07-24 19:12:58.527657,2022-07-26 10:49:06.741313,Stockholm,Barcelona,2737.4626,558.11
9162,4204,4126,2022-07-25 13:36:29.599605,2022-07-27 03:27:54.419121,Stockholm,Barcelona,2737.4626,581.88
9078,9293,4066,2022-07-04 21:06:50.104872,2022-07-06 14:01:19.446188,Stockholm,Barcelona,2737.4626,565.97
7987,5621,9003,2022-07-30 09:42:23.094013,2022-07-31 23:23:54.361079,Stockholm,Barcelona,2737.4626,585.73
7545,2564,4555,2022-07-20 22:36:50.291156,2022-07-22 09:00:48.324064,Stockholm,Barcelona,2737.4626,575.47
7195,5985,6770,2022-07-27 01:30:05.742375,2022-07-28 15:49:18.793193,Stockholm,Barcelona,2737.4626,592.28
7129,1478,3801,2022-07-14 15:05:37.812047,2022-07-16 07:37:13.553383,Stockholm,Barcelona,2737.4626,554.3
7019,2101,4719,2022-07-16 18:41:46.803124,2022-07-18 05:19:27.206124,Stockholm,Barcelona,2737.4626,556.23
656,1478,4291,2022-07-26 13:17:52.537947,2022-07-27 13:41:47.111215,Budapest,Barcelona,1799.821,306.11
376,5767,7304,2022-07-21 05:09:20.801431,2022-07-22 03:47:36.745205,Budapest,Barcelona,1799.821,305.13
8658,7496,4356,2022-07-06 05:46:16.063858,2022-07-06 22:18:53.641749,Kyiv,Vienna,1265.8229,219.82
6716,6963,4996,2022-07-23 13:41:19.219416,2022-07-25 01:41:00.552006,Stockholm,Barcelona,2737.4626,569.84
6680,5320,7352,2022-07-15 17:19:24.378425,2022-07-17 08:50:46.454338,Stockholm,Barcelona,2737.4626,600.5
6650,5144,3658,2022-07-15 02:22:55.31836,2022-07-16 18:03:06.728492,Stockholm,Barcelona,2737.4626,560.08
6284,2877,4621,2022-07-03 15:59:08.755065,2022-07-05 02:43:59.96565,Stockholm,Barcelona,2737.4626,553.99
6103,9127,5043,2022-07-25 20:01:19.961396,2022-07-27 06:34:54.64678,Stockholm,Barcelona,2737.4626,556.61
5519,8322,5386,2022-07-06 19:01:31.162298,2022-07-08 08:01:51.773097,Stockholm,Barcelona,2737.4626,550.04
5507,4908,8380,2022-07-17 09:15:25.24798,2022-07-19 01:23:46.154712,Stockholm,Barcelona,2737.4626,593.51
5304,6630,5856,2022-07-20 18:38:15.870276,2022-07-22 07:44:20.588716,Stockholm,Barcelona,2737.4626,583.99
5274,9387,8888,2022-07-21 12:49:45.160733,2022-07-23 03:31:14.459514,Stockholm,Barcelona,2737.4626,541.71
5231,9390,6951,2022-07-11 01:35:43.621168,2022-07-12 15:01:06.21823,Stockholm,Barcelona,2737.4626,555.63
4545,6955,8856,2022-07-30 19:12:49.125598,2022-08-01 11:07:32.834094,Stockholm,Barcelona,2737.4626,544.66
4330,8668,6714,2022-07-13 11:17:46.673315,2022-07-15 01:21:55.185462,Stockholm,Barcelona,2737.4626,588.26
4288,2668,8682,2022-07-08 16:38:58.542002,2022-07-10 09:08:39.236136,Stockholm,Barcelona,2737.4626,557.74
3680,1255,8272,2022-07-12 07:45:07.443767,2022-07-13 23:34:18.256189,Stockholm,Barcelona,2737.4626,573.73
3509,1515,2494,2022-07-30 19:25:25.369766,2022-08-01 10:34:34.07748,Stockholm,Barcelona,2737.4626,551.98
2601,4003,4648,2022-07-11 11:38:01.085038,2022-07-12 23:29:17.581543,Stockholm,Barcelona,2737.4626,566.34
2454,8380,5982,2022-07-19 01:19:34.633221,2022-07-20 12:36:46.948489,Stockholm,Barcelona,2737.4626,573.82
2139,9317,1098,2022-07-19 02:59:51.316662,2022-07-20 16:22:28.038663,Stockholm,Barcelona,2737.4626,592.03
1962,6789,9339,2022-07-23 20:04:12.828587,2022-07-25 08:09:09.550461,Stockholm,Barcelona,2737.4626,589.57
1478,3474,2119,2022-07-24 04:29:44.724456,2022-07-25 15:56:23.019389,Stockholm,Barcelona,2737.4626,599.43
1285,4013,3367,2022-07-06 20:25:56.800734,2022-07-08 13:10:50.196611,Stockholm,Barcelona,2737.4626,593.64
1003,1468,7312,2022-07-10 04:26:52.432416,2022-07-11 20:39:53.465693,Stockholm,Barcelona,2737.4626,598.84
219,6139,3363,2022-07-28 19:53:56.309378,2022-07-30 10:55:46.004189,Stockholm,Barcelona,2737.4626,554.52
9095,6396,3825,2022-07-12 22:03:42.189737,2022-07-14 12:31:08.879484,Stockholm,Istanbul,2609.9255,560.5
8959,7203,7415,2022-07-18 19:04:03.244571,2022-07-20 09:26:07.092933,Stockholm,Istanbul,2609.9255,520.43
8522,1110,7306,2022-07-04 12:16:34.139585,2022-07-06 02:20:41.187555,Stockholm,Istanbul,2609.9255,569.53
8416,4257,1947,2022-07-04 04:33:35.581117,2022-07-05 16:56:41.047804,Stockholm,Istanbul,2609.9255,537.64
8248,8747,2464,2022-07-29 09:44:25.04985,2022-07-30 22:16:32.814435,Stockholm,Istanbul,2609.9255,532.95
7529,5057,4688,2022-07-11 05:48:11.504327,2022-07-12 19:20:57.284859,Stockholm,Istanbul,2609.9255,532.94
7379,7795,7853,2022-07-23 03:27:54.204965,2022-07-24 12:26:15.985106,Stockholm,Istanbul,2609.9255,543.25
7134,7676,9441,2022-07-05 07:27:06.321916,2022-07-06 17:05:27.656655,Stockholm,Istanbul,2609.9255,527.92
7105,9364,7891,2022-07-15 19:32:37.168636,2022-07-17 06:51:37.457491,Stockholm,Istanbul,2609.9255,532.91
7101,6882,9172,2022-07-10 04:55:45.786271,2022-07-11 18:47:45.615967,Stockholm,Istanbul,2609.9255,546.59
7045,1109,6568,2022-07-22 15:33:47.32791,2022-07-24 03:52:58.605735,Stockholm,Istanbul,2609.9255,525.39
6255,4460,9962,2022-07-08 02:41:02.444373,2022-07-09 13:13:19.658999,Stockholm,Istanbul,2609.9255,541.71
6201,3998,2387,2022-07-23 08:59:28.831004,2022-07-24 17:59:43.077999,Stockholm,Istanbul,2609.9255,517.12
5892,1699,5581,2022-07-02 14:24:01.595443,2022-07-04 00:36:01.318821,Stockholm,Istanbul,2609.9255,527.25
5293,3395,4527,2022-07-18 05:29:36.973698,2022-07-19 17:12:39.450299,Stockholm,Istanbul,2609.9255,537.9
5045,4216,6144,2022-07-20 13:42:15.488027,2022-07-22 03:59:08.683878,Stockholm,Istanbul,2609.9255,547.6
4570,4185,6077,2022-07-23 08:50:27.311431,2022-07-24 22:25:40.690328,Stockholm,Istanbul,2609.9255,548.91
4528,2232,9581,2022-07-09 10:54:19.830073,2022-07-10 20:50:16.450791,Stockholm,Istanbul,2609.9255,570.26
3929,9311,6478,2022-07-25 04:05:48.932757,2022-07-26 15:52:56.591712,Stockholm,Istanbul,2609.9255,567.03
3850,9333,5988,2022-07-14 20:50:46.534526,2022-07-16 10:08:48.788506,Stockholm,Istanbul,2609.9255,535.27
2942,9044,1299,2022-07-18 04:41:09.391386,2022-07-19 17:16:46.734702,Stockholm,Istanbul,2609.9255,537.18
2890,5617,8342,2022-07-21 12:27:44.455364,2022-07-23 01:06:40.008983,Stockholm,Istanbul,2609.9255,569.27
2020,7173,6256,2022-07-23 15:19:16.133512,2022-07-25 04:05:56.094487,Stockholm,Istanbul,2609.9255,525.34
1827,5231,5629,2022-07-14 00:20:12.087319,2022-07-15 14:12:25.728439,Stockholm,Istanbul,2609.9255,554.12
1430,5139,6156,2022-07-08 06:45:21.141944,2022-07-09 15:57:19.642397,Stockholm,Istanbul,2609.9255,554.74
578,7220,5338,2022-07-27 20:24:19.763885,2022-07-29 07:28:32.786639,Stockholm,Istanbul,2609.9255,516.84
134,8234,4017,2022-07-23 21:15:15.75968,2022-07-25 12:12:39.155761,Stockholm,Istanbul,2609.9255,552.19
9930,3066,4071,2022-07-22 12:02:37.519389,2022-07-24 05:49:45.466352,Stockholm,Ankara,2876.2878,595.75
9740,5886,2980,2022-07-05 05:40:34.040597,2022-07-06 18:11:40.74064,Stockholm,Ankara,2876.2878,607.11
9636,9081,3848,2022-07-19 01:59:42.020222,2022-07-20 19:59:31.654644,Stockholm,Ankara,2876.2878,604.47
9538,7192,8622,2022-07-10 07:54:24.74628,2022-07-12 03:09:32.724747,Stockholm,Ankara,2876.2878,612.34
9471,7646,6036,2022-07-03 14:36:12.140634,2022-07-05 05:57:33.001203,Stockholm,Ankara,2876.2878,621.54
8969,8328,7814,2022-07-16 00:52:43.214888,2022-07-17 16:25:17.024147,Stockholm,Ankara,2876.2878,603.4
8951,2034,8678,2022-07-17 05:43:41.427158,2022-07-18 18:17:03.232711,Stockholm,Ankara,2876.2878,584.19
8864,5138,2363,2022-07-13 04:25:30.245967,2022-07-14 19:42:26.38256,Stockholm,Ankara,2876.2878,610.73
8289,9062,8469,2022-07-27 13:33:10.953945,2022-07-29 04:36:35.647459,Stockholm,Ankara,2876.2878,574.08
7977,2046,9235,2022-07-20 01:49:26.645932,2022-07-21 14:38:40.467156,Stockholm,Ankara,2876.2878,630.31
7711,7403,4721,2022-07-03 08:57:21.012379,2022-07-05 01:52:30.857471,Stockholm,Ankara,2876.2878,591.39
7572,3943,5456,2022-07-20 16:05:47.118556,2022-07-22 08:02:30.302115,Stockholm,Ankara,2876.2878,583.1
7499,4066,5715,2022-07-30 14:23:00.29471,2022-08-01 08:40:55.201105,Stockholm,Ankara,2876.2878,595.2
7086,3148,8082,2022-07-14 12:24:24.331227,2022-07-16 02:23:39.570281,Stockholm,Ankara,2876.2878,579.12
6582,6660,4575,2022-07-09 04:51:30.728153,2022-07-10 23:40:43.088276,Stockholm,Ankara,2876.2878,612.71
6533,5765,7356,2022-07-01 10:54:27.411681,2022-07-03 01:21:42.610971,Stockholm,Ankara,2876.2878,583.2
6300,1913,5400,2022-07-16 17:52:06.131276,2022-07-18 10:32:51.667156,Stockholm,Ankara,2876.2878,623.24
